"Symbol","Date","Open","High","Low","Close","Percent Change","Volume","Turn Over"
"FINANCE","2026-02-17","2469.37","2480.19","2415.83","2418.23","-2.12 %","168,530,195.00","-"
"FINANCE","2026-02-16","2462.68","2488.17","2456.05","2470.57","0.56 %","263,866,215.30","-"
"FINANCE","2026-02-12","2439.26","2481.37","2429.84","2456.78","0.35 %","211,157,152.70","-"
"FINANCE","2026-02-11","2449.36","2500.87","2438.45","2448.19","-0.26 %","192,710,383.10","-"
"FINANCE","2026-02-10","2466.62","2497.41","2444.59","2454.55","-0.92 %","191,967,197.50","-"
"FINANCE","2026-02-09","2529.28","2541.08","2471.4","2477.26","-2.29 %","301,839,926.70","-"
"FINANCE","2026-02-08","2530.86","2570.57","2513.62","2535.4","-0.02 %","472,820,287.40","-"
"FINANCE","2026-02-05","2517.45","2541.07","2516.47","2535.82","0.48 %","302,910,377.90","-"
"FINANCE","2026-02-04","2498.43","2534.8","2490.58","2523.65","0.93 %","352,898,747.10","-"
"FINANCE","2026-02-03","2521.09","2543.87","2492.5","2500.31","-1.09 %","364,385,661.30","-"
"FINANCE","2026-02-02","2549.25","2573.71","2518.89","2527.98","-0.90 %","335,289,354.40","-"
"FINANCE","2026-02-01","2560.13","2588.73","2540.03","2550.82","-0.44 %","519,769,154.70","-"
"FINANCE","2026-01-29","2599.35","2628.89","2547.33","2562.13","-1.76 %","612,350,345.60","-"
"FINANCE","2026-01-28","2559.79","2629.25","2545.59","2607.97","1.33 %","645,043,049.60","-"
"FINANCE","2026-01-27","2632.26","2652.95","2560.36","2573.66","-2.42 %","826,493,951.20","-"
"FINANCE","2026-01-26","2643.36","2669.43","2597.47","2637.61","-0.46 %","1,135,087,295.20","-"
"FINANCE","2026-01-25","2592.62","2680.41","2592.61","2649.75","1.74 %","879,765,832.10","-"
"FINANCE","2026-01-22","2530.12","2611.43","2523.15","2604.46","2.38 %","903,283,447.00","-"
"FINANCE","2026-01-21","2591.06","2594.42","2522.43","2543.86","-1.67 %","617,454,716.50","-"
"FINANCE","2026-01-20","2567.06","2622.85","2558.66","2587.14","0.98 %","1,057,773,281.70","-"
"FINANCE","2026-01-18","2415.21","2563.47","2415.2","2562.15","5.73 %","1,219,564,180.60","-"
"FINANCE","2026-01-14","2351.48","2440.64","2351.48","2423.26","2.56 %","595,148,379.40","-"
"FINANCE","2026-01-13","2358.8","2387.81","2353.42","2362.82","-0.30 %","280,639,232.10","-"
"FINANCE","2026-01-12","2373.45","2404.94","2361.68","2369.88","-0.54 %","446,184,778.70","-"
"FINANCE","2026-01-08","2389.32","2404.76","2376.63","2382.65","-0.44 %","263,792,769.80","-"
"FINANCE","2026-01-07","2382.88","2433.08","2381.21","2393.23","0.21 %","500,757,840.90","-"
"FINANCE","2026-01-06","2314.63","2388.16","2314.62","2388.16","2.87 %","514,866,444.90","-"
"FINANCE","2026-01-05","2296.48","2321.52","2295.47","2321.52","0.84 %","256,030,881.40","-"
"FINANCE","2026-01-04","2299.79","2319.3","2295.03","2302.2","-0.13 %","253,092,387.90","-"
"FINANCE","2026-01-01","2315.25","2334.13","2300.67","2305.2","-0.75 %","198,414,885.80","-"
"FINANCE","2025-12-31","2319.72","2348.95","2312.38","2322.58","0.07 %","220,383,653.50","-"
"FINANCE","2025-12-29","2319.08","2353.14","2310.88","2321.03","-0.05 %","346,594,004.60","-"
"FINANCE","2025-12-28","2258.79","2322.11","2258.78","2322.11","2.71 %","376,080,261.90","-"
"FINANCE","2025-12-24","2264.18","2290.39","2260.66","2260.93","-0.56 %","220,953,384.90","-"
"FINANCE","2025-12-23","2266.99","2273.79","2255.52","2273.66","0.20 %","156,596,546.40","-"
"FINANCE","2025-12-22","2268.2","2283.64","2260.06","2269.12","-0.16 %","173,185,563.70","-"
"FINANCE","2025-12-21","2303.73","2303.73","2264.91","2272.69","-1.35 %","165,457,620.70","-"
"FINANCE","2025-12-18","2337.46","2348.93","2302.49","2303.73","-1.54 %","220,637,446.10","-"
"FINANCE","2025-12-17","2301.32","2351.79","2298.87","2339.66","1.76 %","367,799,402.00","-"
"FINANCE","2025-12-16","2291.85","2306.5","2285.84","2299.2","0.41 %","108,805,137.90","-"
"FINANCE","2025-12-15","2274.76","2291.97","2264.6","2289.77","0.90 %","143,595,265.40","-"
"FINANCE","2025-12-14","2285.87","2299.53","2264.22","2269.29","-0.73 %","134,552,263.30","-"
"FINANCE","2025-12-11","2299.36","2307.29","2280.35","2285.87","-0.65 %","87,275,250.00","-"
"FINANCE","2025-12-10","2314.11","2323.72","2291.34","2300.85","-0.57 %","145,292,413.90","-"
"FINANCE","2025-12-09","2308.89","2321.75","2299.34","2314.11","0.23 %","117,083,568.40","-"
"FINANCE","2025-12-08","2323.6","2330.11","2296.46","2308.88","-0.58 %","158,736,431.40","-"
"FINANCE","2025-12-07","2340.41","2358.88","2312.17","2322.33","-1.01 %","301,439,982.20","-"
"FINANCE","2025-12-03","2309.1","2375.8","2309.09","2345.95","1.60 %","396,992,687.40","-"
"FINANCE","2025-12-02","2302.66","2323.91","2299.84","2309.09","0.28 %","119,009,703.91","-"
"FINANCE","2025-12-01","2281.72","2322.05","2280.67","2302.65","0.92 %","136,913,565.90","-"
"FINANCE","2025-11-30","2303.68","2321.17","2275.83","2281.71","-0.84 %","168,237,898.70","-"
"FINANCE","2025-11-27","2310.13","2317.2","2292.19","2300.99","-0.38 %","82,258,818.80","-"
"FINANCE","2025-11-26","2316.34","2320.34","2293.59","2309.86","-0.17 %","76,051,482.40","-"
"FINANCE","2025-11-25","2312.53","2331.99","2297.21","2313.72","0.02 %","90,055,367.00","-"
"FINANCE","2025-11-24","2283.17","2313.88","2283.16","2313.22","1.43 %","100,476,768.10","-"
"FINANCE","2025-11-23","2244.97","2285.86","2244.97","2280.69","1.61 %","89,332,616.50","-"
"FINANCE","2025-11-20","2263.16","2268.98","2236.91","2244.53","-0.71 %","75,273,805.20","-"
"FINANCE","2025-11-19","2276.36","2294.98","2248.88","2260.68","-0.69 %","67,040,651.70","-"
"FINANCE","2025-11-18","2261.15","2293.54","2258.35","2276.32","0.89 %","96,514,549.10","-"
"FINANCE","2025-11-17","2242.39","2265.02","2241.2","2256.16","0.57 %","69,736,142.00","-"
"FINANCE","2025-11-16","2265.57","2269.57","2236.59","2243.48","-0.87 %","69,389,180.30","-"
"FINANCE","2025-11-13","2253.54","2277.67","2247.42","2263.19","0.01 %","81,996,856.53","-"
"FINANCE","2025-11-12","2277.39","2299.68","2254.11","2262.89","-0.79 %","101,852,192.30","-"
"FINANCE","2025-11-11","2291.66","2306.57","2263.68","2280.97","-0.58 %","79,596,859.80","-"
"FINANCE","2025-11-10","2309.45","2315.95","2273.54","2294.32","-0.76 %","105,814,613.40","-"
"FINANCE","2025-11-09","2374.97","2377.44","2304.24","2311.87","-2.92 %","175,697,848.60","-"
"FINANCE","2025-11-06","2389.81","2440.75","2374.24","2381.37","-0.06 %","320,412,976.70","-"
"FINANCE","2025-11-05","2317.06","2383.63","2279.18","2382.78","3.42 %","239,660,300.90","-"
"FINANCE","2025-11-04","2361.9","2381.07","2296.79","2304.05","-2.22 %","111,170,028.60","-"
"FINANCE","2025-11-03","2359.38","2420.54","2341.8","2356.34","-0.13 %","165,978,710.10","-"
"FINANCE","2025-11-02","2243.02","2364.41","2240.6","2359.37","5.19 %","252,835,665.90","-"
"FINANCE","2025-10-30","2207.65","2253.7","2199.44","2243.01","1.60 %","85,376,959.20","-"
"FINANCE","2025-10-29","2227.29","2275.54","2200.76","2207.64","-0.78 %","74,730,495.90","-"
"FINANCE","2025-10-28","2157.03","2230.9","2157.02","2224.93","3.15 %","59,934,448.90","-"
"FINANCE","2025-10-26","2170.52","2171.57","2137.01","2157.02","-0.73 %","33,928,921.90","-"
"FINANCE","2025-10-19","2161.7","2194.72","2158.83","2172.86","0.52 %","34,871,793.60","-"
"FINANCE","2025-10-16","2188.14","2206.76","2147.14","2161.7","-1.21 %","71,192,788.10","-"
"FINANCE","2025-10-15","2212.52","2215.75","2183.29","2188.14","-1.10 %","54,571,379.30","-"
"FINANCE","2025-10-14","2243.73","2260.18","2203.6","2212.52","-1.39 %","51,091,018.00","-"
"FINANCE","2025-10-13","2220.86","2249.6","2208.21","2243.72","1.03 %","63,537,603.10","-"
"FINANCE","2025-10-12","2305.67","2305.67","2213.85","2220.85","-3.68 %","140,363,115.00","-"
"FINANCE","2025-10-09","2295.69","2402.77","2295.69","2305.67","1.23 %","100,806,182.10","-"
"FINANCE","2025-10-08","2350.35","2350.7","2245.45","2277.6","-3.09 %","117,507,202.20","-"
"FINANCE","2025-10-07","2377.2","2384.27","2331.28","2350.34","-1.13 %","88,452,005.10","-"
"FINANCE","2025-09-28","2372.93","2397.87","2368.21","2377.19","0.10 %","50,640,471.80","-"
"FINANCE","2025-09-25","2387.2","2391.85","2364.99","2374.71","-0.50 %","59,040,436.20","-"
"FINANCE","2025-09-24","2420.32","2420.93","2370.24","2386.65","-1.39 %","64,252,982.10","-"
"FINANCE","2025-09-23","2378.4","2437.79","2378.4","2420.31","2.12 %","117,935,813.30","-"
"FINANCE","2025-09-21","2226.22","2385.26","2199.2","2369.99","5.54 %","183,454,690.50","-"
"FINANCE","2025-09-18","2331.26","2331.26","2245.07","2245.56","-4.52 %","7,241,600.00","-"
"FINANCE","2025-09-08","2373.85","2387.75","2343.58","2351.92","-0.92 %","85,546,744.70","-"
"FINANCE","2025-09-07","2371.45","2402.91","2364.53","2373.84","0.10 %","84,181,214.30","-"
"FINANCE","2025-09-04","2380.34","2404.04","2360.91","2371.44","-0.37 %","108,440,001.20","-"
"FINANCE","2025-09-03","2398.71","2417.98","2379.12","2380.33","-0.77 %","86,465,379.40","-"
"FINANCE","2025-09-02","2420.01","2439.75","2397.24","2398.7","-0.88 %","91,269,757.20","-"
"FINANCE","2025-09-01","2413.68","2435.77","2410.67","2420","0.14 %","75,513,972.70","-"
"FINANCE","2025-08-31","2448.6","2456.36","2415.37","2416.62","-1.31 %","108,470,425.00","-"
"FINANCE","2025-08-28","2500.81","2514.71","2447.08","2448.6","-1.98 %","140,437,076.10","-"
"FINANCE","2025-08-27","2452.47","2505.27","2452.47","2497.97","1.99 %","153,164,462.80","-"
"FINANCE","2025-08-26","2446.3","2465.78","2443.05","2449.24","0.12 %","66,992,671.50","-"
"FINANCE","2025-08-25","2438.39","2456.68","2429.14","2446.3","0.20 %","106,391,881.50","-"
"FINANCE","2025-08-24","2454.41","2468.99","2438.17","2441.35","-0.53 %","128,665,083.10","-"
"FINANCE","2025-08-21","2465.6","2480.79","2451.81","2454.41","-0.56 %","115,393,759.60","-"
"FINANCE","2025-08-20","2481.27","2500.82","2467.39","2468.21","-0.54 %","109,370,343.20","-"
"FINANCE","2025-08-19","2478.13","2506.8","2478.13","2481.5","0.03 %","103,197,308.20","-"
"FINANCE","2025-08-18","2478.5","2495.98","2475.63","2480.78","0.09 %","119,943,073.00","-"
"FINANCE","2025-08-17","2500.71","2536.28","2477.17","2478.49","-0.94 %","145,555,928.00","-"
"FINANCE","2025-08-14","2523.78","2536.72","2499.94","2501.91","-0.53 %","131,415,194.70","-"
"FINANCE","2025-08-13","2509.19","2553.85","2505.48","2515.3","0.04 %","150,938,845.20","-"
"FINANCE","2025-08-12","2562.11","2564.84","2511.91","2514.25","-1.54 %","195,175,118.00","-"
"FINANCE","2025-08-11","2588.22","2612.63","2547.76","2553.57","-1.27 %","259,755,557.10","-"
"FINANCE","2025-08-07","2551.15","2592.3","2551.15","2586.45","1.38 %","278,141,731.50","-"
"FINANCE","2025-08-06","2565.7","2578.71","2547.38","2551.15","-0.42 %","178,830,769.00","-"
"FINANCE","2025-08-05","2600.59","2629.75","2556.05","2561.88","-1.69 %","215,045,430.70","-"
"FINANCE","2025-08-04","2622.3","2664.76","2582.85","2605.89","-0.83 %","357,332,090.80","-"
"FINANCE","2025-08-03","2667.77","2708.23","2625.49","2627.64","-1.67 %","508,345,282.30","-"
"FINANCE","2025-07-31","2640.95","2738.15","2620.12","2672.2","1.18 %","707,030,268.60","-"
"FINANCE","2025-07-30","2714.28","2737.49","2633.87","2640.95","-2.70 %","358,986,004.80","-"
"FINANCE","2025-07-29","2724.35","2768.68","2700.58","2714.27","-0.12 %","437,809,368.80","-"
"FINANCE","2025-07-28","2648.09","2725.84","2605.12","2717.59","2.76 %","621,717,603.70","-"
"FINANCE","2025-07-27","2705.34","2720.79","2637.5","2644.69","-1.99 %","659,545,174.90","-"
"FINANCE","2025-07-24","2732.98","2752.48","2689.37","2698.42","-0.76 %","470,645,682.60","-"
"FINANCE","2025-07-23","2637.73","2742.24","2619.12","2719.1","3.23 %","831,385,719.70","-"
"FINANCE","2025-07-22","2587.34","2640.71","2581.92","2633.96","1.95 %","452,169,951.30","-"
"FINANCE","2025-07-21","2587.22","2608.72","2558.95","2583.58","0.01 %","478,093,516.50","-"
"FINANCE","2025-07-20","2649.78","2672.42","2580.69","2583.35","-2.26 %","973,055,986.60","-"
"FINANCE","2025-07-17","2572.87","2663.85","2572.86","2643.2","2.80 %","509,551,668.50","-"
"FINANCE","2025-07-16","2552.54","2599.56","2552.54","2571.12","0.76 %","272,940,327.40","-"
"FINANCE","2025-07-15","2508.56","2570.93","2506.64","2551.82","1.80 %","315,234,880.30","-"
"FINANCE","2025-07-14","2535.55","2540.09","2503.56","2506.8","-1.13 %","206,199,899.60","-"
"FINANCE","2025-07-13","2525.51","2593.8","2525.51","2535.55","1.88 %","320,451,085.70","-"
"FINANCE","2025-07-10","2478.39","2511.16","2478.38","2488.8","0.51 %","198,551,733.30","-"
"FINANCE","2025-07-09","2477.2","2499.94","2469.92","2476.12","-0.38 %","132,133,715.80","-"
"FINANCE","2025-07-08","2454.66","2501.11","2444.8","2485.61","1.26 %","202,263,415.30","-"
"FINANCE","2025-07-07","2561.65","2564.55","2453.21","2454.76","-3.77 %","414,534,672.70","-"
"FINANCE","2025-07-06","2494.56","2603.95","2494.56","2550.83","2.50 %","724,632,061.80","-"
"FINANCE","2025-07-03","2399.29","2521.71","2396.35","2488.73","4.10 %","575,362,419.70","-"
"FINANCE","2025-07-02","2347.29","2409.08","2347.29","2390.82","1.99 %","189,200,266.70","-"
"FINANCE","2025-07-01","2334.02","2350.35","2330.77","2344.11","0.56 %","99,080,238.70","-"
"FINANCE","2025-06-30","2330.13","2358.32","2329.59","2331.07","-0.06 %","79,872,669.50","-"
"FINANCE","2025-06-29","2317.64","2338.12","2315.04","2332.48","0.64 %","102,586,464.50","-"
"FINANCE","2025-06-26","2331.81","2345.88","2316.41","2317.64","-0.41 %","107,680,486.00","-"
"FINANCE","2025-06-25","2338.57","2356.01","2323.68","2327.15","-0.49 %","81,404,174.60","-"
"FINANCE","2025-06-24","2353.47","2387.46","2335.88","2338.56","-0.74 %","101,228,317.50","-"
"FINANCE","2025-06-23","2338.96","2367.55","2334.81","2356.03","0.73 %","117,692,842.40","-"
"FINANCE","2025-06-22","2362.31","2376.53","2337.22","2338.96","-1.09 %","110,086,223.10","-"
"FINANCE","2025-06-19","2384.53","2402.81","2362.61","2364.83","-0.93 %","172,461,819.90","-"
"FINANCE","2025-06-18","2406.56","2426.07","2385.49","2387.13","-0.47 %","129,792,514.70","-"
"FINANCE","2025-06-17","2412.9","2430.89","2390.94","2398.38","-0.49 %","145,637,185.90","-"
"FINANCE","2025-06-16","2434.01","2454.95","2409.09","2410.2","-1.23 %","219,106,519.40","-"
"FINANCE","2025-06-15","2459.02","2485.73","2435.96","2440.17","-0.60 %","261,379,361.60","-"
"FINANCE","2025-06-12","2436.56","2490.77","2427.09","2454.84","0.89 %","278,459,593.88","-"
"FINANCE","2025-06-11","2474.81","2496.14","2429.85","2433.1","-1.32 %","265,156,110.20","-"
"FINANCE","2025-06-10","2345.24","2472.13","2345.24","2465.53","5.13 %","371,503,176.40","-"
"FINANCE","2025-06-09","2331.35","2365.75","2329.53","2345.24","0.60 %","101,922,751.40","-"
"FINANCE","2025-06-08","2352.89","2365.73","2327.91","2331.35","-0.92 %","110,294,934.90","-"
"FINANCE","2025-06-05","2360.37","2381.41","2346.05","2352.88","-0.30 %","100,695,633.10","-"
"FINANCE","2025-06-04","2381.38","2395.12","2357.96","2359.94","-0.90 %","89,241,666.90","-"
"FINANCE","2025-06-03","2401.07","2419.45","2379.82","2381.38","-0.84 %","84,307,896.20","-"
"FINANCE","2025-06-02","2409.93","2452.71","2399.73","2401.48","0.18 %","97,542,492.70","-"
"FINANCE","2025-05-28","2399.21","2403.85","2382.74","2397.16","0.19 %","88,218,495.50","-"
"FINANCE","2025-05-27","2411.88","2419.03","2392.73","2392.73","-0.61 %","73,890,395.20","-"
"FINANCE","2025-05-26","2433.62","2494.37","2403.5","2407.42","-0.12 %","118,714,813.30","-"
"FINANCE","2025-05-25","2437.71","2461.08","2404.22","2410.37","-0.99 %","95,193,842.60","-"
"FINANCE","2025-05-22","2445.85","2463.06","2429.95","2434.56","-0.46 %","138,289,609.60","-"
"FINANCE","2025-05-21","2479.32","2591.9","2441.06","2445.84","-0.21 %","259,384,076.10","-"
"FINANCE","2025-05-20","2392.07","2458.27","2379.91","2450.99","2.45 %","145,849,799.60","-"
"FINANCE","2025-05-19","2378.78","2421.86","2378.59","2392.41","0.70 %","101,630,577.50","-"
"FINANCE","2025-05-18","2387.09","2412.34","2371.48","2375.73","-0.48 %","114,455,824.60","-"
"FINANCE","2025-05-15","2406.21","2424.64","2378.76","2387.09","-0.79 %","117,132,200.70","-"
"FINANCE","2025-05-14","2414.65","2463.71","2404.03","2406.2","-0.22 %","159,312,069.40","-"
"FINANCE","2025-05-13","2458.54","2468.68","2405.92","2411.45","-1.92 %","164,829,794.70","-"
"FINANCE","2025-05-11","2553.77","2554.71","2450.07","2458.54","-3.39 %","215,294,792.40","-"
"FINANCE","2025-05-08","2444.83","2583.95","2405.27","2544.77","4.30 %","516,289,291.80","-"
"FINANCE","2025-05-07","2314.95","2444.09","2289.3","2439.83","5.48 %","287,717,401.90","-"
"FINANCE","2025-05-06","2340.89","2353.75","2311.27","2313.15","-1.29 %","158,920,094.40","-"
"FINANCE","2025-05-05","2367.29","2386.15","2341.34","2343.36","-0.97 %","163,666,538.00","-"
"FINANCE","2025-05-04","2402.62","2433.79","2365.4","2366.4","-1.31 %","172,924,710.80","-"
"FINANCE","2025-04-30","2424.5","2442.95","2393.71","2397.79","-1.24 %","170,519,880.30","-"
"FINANCE","2025-04-29","2456.27","2483.22","2424.06","2427.95","-1.22 %","118,644,863.50","-"
"FINANCE","2025-04-28","2426.04","2512.4","2421.72","2458.04","1.40 %","243,227,328.90","-"
"FINANCE","2025-04-27","2447.85","2488.24","2415.95","2424.04","-1.05 %","223,945,489.90","-"
"FINANCE","2025-04-24","2469.33","2491.08","2443.18","2449.85","-0.84 %","216,450,236.80","-"
"FINANCE","2025-04-23","2499.65","2508.57","2468.4","2470.53","-1.15 %","161,889,197.31","-"
"FINANCE","2025-04-22","2518.38","2523.15","2496.83","2499.28","-0.36 %","158,855,276.40","-"
"FINANCE","2025-04-21","2536.97","2547.05","2506.26","2508.3","-1.03 %","179,498,828.10","-"
"FINANCE","2025-04-20","2565.54","2578.45","2534.25","2534.48","-1.28 %","132,253,272.10","-"
"FINANCE","2025-04-17","2548.86","2586.39","2545.71","2567.31","0.72 %","242,473,303.10","-"
"FINANCE","2025-04-16","2566.22","2588.84","2538.32","2548.85","-0.68 %","125,781,170.20","-"
"FINANCE","2025-04-15","2529.41","2586.88","2522.27","2566.22","1.60 %","180,420,439.50","-"
"FINANCE","2025-04-13","2551.9","2560.71","2522.64","2525.85","-0.88 %","136,206,291.90","-"
"FINANCE","2025-04-10","2560.93","2587.44","2542.57","2548.34","-0.49 %","126,934,157.30","-"
"FINANCE","2025-04-09","2547.44","2589.26","2547.44","2560.93","0.34 %","122,888,595.70","-"
"FINANCE","2025-04-08","2536.88","2562.67","2507.04","2552.17","0.60 %","152,408,310.90","-"
"FINANCE","2025-04-07","2595.8","2609.23","2535.85","2536.88","-2.27 %","193,770,248.60","-"
"FINANCE","2025-04-03","2638.21","2676.77","2591.51","2595.8","-1.59 %","248,514,357.30","-"
"FINANCE","2025-04-02","2564.47","2669.92","2551.46","2637.77","3.13 %","347,502,269.60","-"
"FINANCE","2025-04-01","2610.92","2630.17","2543.05","2557.77","-1.84 %","169,799,721.70","-"
"FINANCE","2025-03-30","2546.74","2633.61","2540.06","2605.8","2.01 %","277,269,642.20","-"
"FINANCE","2025-03-27","2523.6","2564.08","2523.41","2554.36","1.31 %","169,849,982.30","-"
"FINANCE","2025-03-26","2474.72","2532.97","2474.52","2521.44","1.75 %","140,481,856.20","-"
"FINANCE","2025-03-25","2571.28","2571.46","2475.72","2478.04","-3.51 %","215,721,875.07","-"
"FINANCE","2025-03-24","2485.6","2594.63","2461.82","2568.18","3.52 %","288,479,160.40","-"
"FINANCE","2025-03-23","2557.22","2561.88","2478.54","2480.76","-2.99 %","237,502,471.60","-"
"FINANCE","2025-03-20","2593.22","2598.24","2554.12","2557.22","-1.27 %","193,237,544.50","-"
"FINANCE","2025-03-19","2633.94","2659.79","2587.58","2590.05","-1.53 %","163,969,729.30","-"
"FINANCE","2025-03-18","2641.35","2665.8","2620.33","2630.39","-0.17 %","119,648,104.70","-"
"FINANCE","2025-03-17","2631.81","2670.36","2628","2634.97","0.12 %","166,933,793.40","-"
"FINANCE","2025-03-16","2677.78","2695.22","2619.16","2631.8","-1.39 %","297,188,250.60","-"
"FINANCE","2025-03-12","2668.45","2701.16","2660.39","2669","0.02 %","213,717,374.50","-"
"FINANCE","2025-03-11","2711.24","2740.82","2664.71","2668.44","-1.58 %","267,872,945.70","-"
"FINANCE","2025-03-10","2733.51","2774.67","2702.89","2711.23","-0.70 %","242,442,103.10","-"
"FINANCE","2025-03-09","2788.94","2799.25","2726.15","2730.47","-1.87 %","287,827,665.20","-"
"FINANCE","2025-03-06","2792.04","2820.56","2774.78","2782.59","-0.24 %","256,997,391.20","-"
"FINANCE","2025-03-05","2837.87","2851.04","2772.86","2789.28","-1.58 %","307,794,997.90","-"
"FINANCE","2025-03-04","2901.73","2913.05","2827.28","2834.05","-2.11 %","384,595,450.20","-"
"FINANCE","2025-03-03","2940.68","2988.81","2885.09","2895","-0.93 %","591,466,077.90","-"
"FINANCE","2025-03-02","2821.18","2922.24","2821.16","2922.24","4.28 %","635,447,903.60","-"
"FINANCE","2025-02-27","2804.08","2856.2","2788.47","2802.27","0.28 %","461,230,429.80","-"
"FINANCE","2025-02-25","2825.57","2855.12","2787.38","2794.4","-0.72 %","444,517,376.40","-"
"FINANCE","2025-02-24","2858.45","2877.89","2798.17","2814.53","-1.21 %","432,401,130.70","-"
"FINANCE","2025-02-23","2832.93","2893.85","2790.92","2849.11","-0.45 %","598,067,371.50","-"
"FINANCE","2025-02-20","2879.09","2939.68","2824.24","2862.13","-0.14 %","547,129,303.50","-"
"FINANCE","2025-02-18","2918.58","2956.52","2846.4","2866.25","-1.50 %","673,456,352.00","-"
"FINANCE","2025-02-17","2957.63","2999.64","2894.57","2909.99","-0.82 %","1,110,977,222.72","-"
"FINANCE","2025-02-16","2803.67","2948.23","2803.04","2933.92","4.95 %","1,274,192,708.90","-"
"FINANCE","2025-02-13","2750.85","2827.84","2750.85","2795.67","1.87 %","882,002,409.80","-"
"FINANCE","2025-02-12","2712.52","2769.6","2694.34","2744.38","1.56 %","559,704,481.30","-"
"FINANCE","2025-02-11","2716.02","2756.25","2687.68","2702.11","-0.30 %","323,475,742.50","-"
"FINANCE","2025-02-10","2754.07","2788.11","2707.44","2710.13","-1.24 %","559,353,824.70","-"
"FINANCE","2025-02-09","2736.97","2788.73","2676.95","2744.24","0.80 %","714,099,616.90","-"
"FINANCE","2025-02-06","2698.98","2810.16","2697.97","2722.39","1.58 %","874,341,869.80","-"
"FINANCE","2025-02-05","2538.54","2686.11","2525.66","2679.95","5.67 %","649,225,537.90","-"
"FINANCE","2025-02-04","2590.15","2612.37","2529.81","2536.05","-1.71 %","278,989,693.40","-"
"FINANCE","2025-02-03","2607.52","2644.68","2574.68","2580.05","-1.08 %","426,274,790.90","-"
"FINANCE","2025-02-02","2585.74","2621.98","2554.58","2608.15","1.30 %","544,069,432.50","-"
"FINANCE","2025-01-28","2537.75","2590.51","2503.47","2574.76","1.88 %","405,458,299.10","-"
"FINANCE","2025-01-27","2436.9","2563.85","2384.43","2527.16","3.46 %","616,414,748.90","-"
"FINANCE","2025-01-26","2573.02","2575.77","2405.78","2442.63","-4.76 %","821,714,324.20","-"
"FINANCE","2025-01-23","2630.21","2642.37","2553.75","2564.75","-2.43 %","551,609,497.29","-"
"FINANCE","2025-01-22","2602.16","2652.17","2599.71","2628.73","0.89 %","408,047,233.70","-"
"FINANCE","2025-01-21","2639.3","2659.53","2598.91","2605.42","-1.03 %","352,772,708.80","-"
"FINANCE","2025-01-20","2704.87","2729.56","2622.25","2632.58","-2.55 %","510,127,205.80","-"
"FINANCE","2025-01-19","2629.88","2746.77","2608.47","2701.35","2.33 %","593,443,214.20","-"
"FINANCE","2025-01-16","2781.17","2784.06","2632.91","2639.96","-5.19 %","889,166,420.70","-"
"FINANCE","2025-01-15","2888.03","2888.02","2780.32","2784.57","-3.49 %","689,086,565.90","-"
"FINANCE","2025-01-13","2923.79","2977.54","2877.4","2885.15","-1.32 %","518,419,688.00","-"
