"Symbol","Date","Open","High","Low","Close","Percent Change","Volume","Turn Over"
"LIFEINSU","2024-07-22","11667.58","11756.79","11444.29","11651.35","0.01 %","694,720,510.50","-"
"LIFEINSU","2024-07-21","11496.45","11711.89","11393.25","11649.72","1.52 %","767,249,580.70","-"
"LIFEINSU","2024-07-18","11356.12","11640.63","11276.4","11475.03","1.29 %","924,956,985.20","-"
"LIFEINSU","2024-07-17","11140.32","11347.17","11107.11","11328.71","2.19 %","586,390,550.60","-"
"LIFEINSU","2024-07-16","10767.6","11086.45","10708.12","11086.45","2.96 %","401,708,022.90","-"
"LIFEINSU","2024-07-15","11065.11","11078.33","10741.66","10767.6","-1.65 %","497,777,504.40","-"
"LIFEINSU","2024-07-14","10936.97","11227.61","10816.94","10948.59","2.06 %","451,136,968.60","-"
"LIFEINSU","2024-07-11","10462.86","10728.71","10447.52","10727.73","3.06 %","473,839,117.80","-"
"LIFEINSU","2024-07-10","10330.15","10445.46","10322.47","10409.03","0.77 %","254,178,188.70","-"
"LIFEINSU","2024-07-09","10288.3","10352.57","10248.77","10329.35","0.27 %","226,792,145.30","-"
"LIFEINSU","2024-07-08","10416.67","10463.9","10277.32","10301.81","-0.55 %","267,603,638.20","-"
"LIFEINSU","2024-07-07","10210.89","10419.18","10208.82","10358.47","1.44 %","366,862,694.60","-"
"LIFEINSU","2024-07-04","10000.2","10240.93","9994.93","10210.89","1.97 %","319,436,579.30","-"
"LIFEINSU","2024-07-03","10051.36","10059.15","9925.79","10013.25","-0.26 %","116,212,846.70","-"
"LIFEINSU","2024-07-02","9967.3","10380.19","9967.29","10038.87","2.17 %","192,036,769.10","-"
"LIFEINSU","2024-07-01","9773.23","9834.03","9734.59","9825.5","0.53 %","103,782,297.20","-"
"LIFEINSU","2024-06-30","9791.92","9823.65","9756.9","9773.22","-0.46 %","134,193,985.80","-"
"LIFEINSU","2024-06-27","9912.91","9939.41","9800.24","9818.31","-1.00 %","135,121,278.40","-"
"LIFEINSU","2024-06-26","9964.67","10008.31","9899.15","9917.33","-0.62 %","99,760,275.30","-"
"LIFEINSU","2024-06-25","9895.48","9994.17","9889.43","9978.87","0.55 %","109,606,052.60","-"
"LIFEINSU","2024-06-24","9928.54","10016.14","9891.96","9923.81","-0.19 %","117,784,953.50","-"
"LIFEINSU","2024-06-23","9983.76","9995.04","9911.53","9942.59","-0.54 %","147,798,081.20","-"
"LIFEINSU","2024-06-20","10131.61","10162.03","9977.92","9996.89","-0.81 %","126,854,932.60","-"
"LIFEINSU","2024-06-19","10077.84","10122.22","10028.14","10078.9","-0.13 %","104,157,132.30","-"
"LIFEINSU","2024-06-18","10240.59","10260.94","10082.67","10092.18","-0.99 %","142,085,933.10","-"
"LIFEINSU","2024-06-16","10239.55","10297.75","10177.15","10192.77","-0.36 %","204,672,780.00","-"
"LIFEINSU","2024-06-13","10314.76","10314.75","10198.64","10229.86","-0.51 %","149,616,939.70","-"
"LIFEINSU","2024-06-12","10263.04","10372.88","10259.7","10282.68","0.18 %","208,409,099.10","-"
"LIFEINSU","2024-06-11","10043.2","10265.07","10039.78","10264.57","2.41 %","173,392,570.80","-"
"LIFEINSU","2024-06-10","10101.5","10112.67","10003.97","10023.45","-0.25 %","136,136,811.80","-"
"LIFEINSU","2024-06-09","10171.71","10171.7","10010.07","10048.25","-0.69 %","133,260,662.40","-"
"LIFEINSU","2024-06-06","10142.86","10190.3","10086.1","10117.92","-0.25 %","110,774,355.60","-"
"LIFEINSU","2024-06-05","10184.82","10235.53","10122.59","10142.86","-0.54 %","97,641,264.80","-"
"LIFEINSU","2024-06-04","10149.97","10232.53","10107.21","10198.34","0.48 %","125,160,233.90","-"
"LIFEINSU","2024-06-03","10170.74","10228.34","10124.49","10149.97","-0.20 %","120,702,880.90","-"
"LIFEINSU","2024-06-02","10086.84","10212.74","10072.13","10170.74","0.78 %","170,227,051.50","-"
