"Symbol","Date","Open","High","Low","Close","Percent Change","Volume","Turn Over"
"HOTELS","2026-02-12","7327.38","7351.39","7210.11","7214.45","-1.65 %","256,109,610.00","-"
"HOTELS","2026-02-11","7382.89","7511.74","7303.6","7335.8","-0.64 %","152,625,628.90","-"
"HOTELS","2026-02-10","7419.98","7485.77","7369.31","7382.88","-0.48 %","158,759,688.10","-"
"HOTELS","2026-02-09","7529.94","7557.29","7342.73","7418.54","-1.39 %","292,756,808.50","-"
"HOTELS","2026-02-08","7684.01","7754.48","7507.51","7522.74","-2.14 %","355,100,926.30","-"
"HOTELS","2026-02-05","7651.26","7728.13","7598.97","7687.19","0.22 %","318,524,158.50","-"
"HOTELS","2026-02-04","7682.32","7783.8","7602.34","7670.11","0.18 %","279,345,480.70","-"
"HOTELS","2026-02-03","7566.84","7815.44","7534.68","7656.03","1.79 %","375,912,396.50","-"
"HOTELS","2026-02-02","7380.14","7569.43","7380.13","7521.28","1.78 %","312,845,613.20","-"
"HOTELS","2026-02-01","7517.75","7543.56","7381.28","7390.05","-1.76 %","245,145,737.60","-"
"HOTELS","2026-01-29","7589.67","7685.56","7516.3","7522.36","-1.30 %","298,469,757.10","-"
"HOTELS","2026-01-28","7621.45","7688.7","7511.18","7621.3","0.09 %","335,179,221.60","-"
"HOTELS","2026-01-27","7755.05","7932.7","7570.19","7614.36","-1.81 %","548,129,564.90","-"
"HOTELS","2026-01-26","7658.28","7814.75","7605.92","7755.05","1.67 %","500,975,880.00","-"
"HOTELS","2026-01-25","7382.98","7665.43","7382.97","7627.36","3.35 %","383,461,775.20","-"
"HOTELS","2026-01-22","7302.58","7394.36","7262.94","7380.1","1.26 %","330,044,814.90","-"
"HOTELS","2026-01-21","7424.27","7464.23","7277.44","7288.25","-1.89 %","188,748,719.80","-"
"HOTELS","2026-01-20","7226.87","7462.53","7223.84","7428.58","3.36 %","386,951,219.90","-"
"HOTELS","2026-01-18","7042.94","7187.02","7031.43","7187.02","2.03 %","335,710,271.30","-"
"HOTELS","2026-01-14","7008.14","7064.94","6983.69","7044.37","0.32 %","137,987,371.00","-"
"HOTELS","2026-01-13","7056.02","7080.9","7019.04","7021.91","-0.48 %","194,888,738.30","-"
"HOTELS","2026-01-12","7048.59","7130.08","7018.09","7056.02","0.11 %","237,803,019.80","-"
"HOTELS","2026-01-08","7027.15","7067.05","6957.45","7048.58","0.41 %","196,784,774.90","-"
"HOTELS","2026-01-07","7133.7","7149.62","7010.92","7019.96","-1.40 %","147,799,407.00","-"
"HOTELS","2026-01-06","7162.09","7309.06","7109.92","7119.62","-0.23 %","269,957,771.90","-"
"HOTELS","2026-01-05","6960.2","7140.96","6960.2","7136.34","2.53 %","259,538,274.90","-"
"HOTELS","2026-01-04","6916.82","6975.48","6894.85","6960.2","0.63 %","246,633,211.00","-"
"HOTELS","2026-01-01","6973.07","6973.07","6873.66","6916.82","-0.49 %","150,365,932.30","-"
"HOTELS","2025-12-31","6889.75","6990.4","6889.74","6950.92","0.93 %","203,031,315.00","-"
"HOTELS","2025-12-29","6894.27","6953.86","6874.35","6887.15","-0.12 %","116,067,172.80","-"
"HOTELS","2025-12-28","6817.37","6906.25","6803.29","6895.56","1.39 %","78,273,375.00","-"
"HOTELS","2025-12-24","6757.49","6864.17","6757.48","6801.23","0.37 %","61,152,238.70","-"
"HOTELS","2025-12-23","6756.4","6815.71","6729.9","6776.18","0.11 %","78,785,213.70","-"
"HOTELS","2025-12-22","6834.31","6855.01","6748.41","6768.76","-1.27 %","104,856,466.50","-"
"HOTELS","2025-12-21","6952.54","6985.02","6841.15","6855.73","-1.64 %","97,786,470.80","-"
"HOTELS","2025-12-18","6983.62","6984.15","6908.84","6969.94","0.01 %","105,970,663.90","-"
"HOTELS","2025-12-17","7009.67","7028.87","6963.19","6969.58","-0.37 %","84,766,081.70","-"
"HOTELS","2025-12-16","6892.28","6995.56","6892.28","6995.56","1.50 %","120,219,021.70","-"
"HOTELS","2025-12-15","6900.46","6946.72","6825.49","6892.28","-0.12 %","67,663,592.10","-"
"HOTELS","2025-12-14","6938","6959.36","6879.81","6900.46","-0.88 %","124,193,149.00","-"
"HOTELS","2025-12-11","7000.29","7000.29","6936.95","6961.98","-0.55 %","93,660,144.40","-"
"HOTELS","2025-12-10","7019.76","7026.27","6951.36","7000.28","-0.07 %","106,606,020.10","-"
"HOTELS","2025-12-09","6921.44","7028.66","6921.44","7005.37","0.89 %","90,672,898.10","-"
"HOTELS","2025-12-08","6954.68","7001.66","6911.51","6943.87","-0.24 %","103,979,430.00","-"
"HOTELS","2025-12-07","7059.13","7099.36","6929.42","6960.45","-1.20 %","185,037,614.20","-"
"HOTELS","2025-12-03","7003.97","7149.71","6952.68","7045.25","0.54 %","246,730,794.60","-"
"HOTELS","2025-12-02","7060.14","7067","6979.53","7007.21","-0.63 %","85,369,406.00","-"
"HOTELS","2025-12-01","7046.43","7107.6","6984.1","7051.51","-0.05 %","186,359,743.50","-"
"HOTELS","2025-11-30","7075.67","7098.79","7005.8","7054.89","-0.30 %","185,072,204.60","-"
"HOTELS","2025-11-27","7053.13","7089.36","7018","7075.81","0.32 %","199,142,650.90","-"
"HOTELS","2025-11-26","6983.91","7069.33","6938.89","7053.13","0.99 %","261,983,149.20","-"
"HOTELS","2025-11-25","6904.94","6992.03","6884.59","6983.91","1.41 %","299,131,708.00","-"
"HOTELS","2025-11-24","6754.85","6914.76","6754.84","6886.58","2.24 %","91,639,084.40","-"
"HOTELS","2025-11-23","6679.85","6803.17","6664.45","6735.57","1.58 %","72,588,912.00","-"
"HOTELS","2025-11-20","6575.54","6661.34","6575.54","6631.12","1.09 %","87,783,575.20","-"
"HOTELS","2025-11-19","6489.85","6592.35","6481.96","6559.72","1.17 %","47,114,215.60","-"
"HOTELS","2025-11-18","6406.15","6530.27","6398.32","6484.12","1.28 %","49,009,849.90","-"
"HOTELS","2025-11-17","6329.35","6422.83","6321.04","6401.92","1.08 %","35,541,701.90","-"
"HOTELS","2025-11-16","6305.16","6377.43","6270.36","6333.67","0.19 %","62,927,777.30","-"
"HOTELS","2025-11-13","6262.66","6354.29","6245.96","6321.69","0.72 %","59,381,390.00","-"
"HOTELS","2025-11-12","6263.71","6360.99","6220.6","6276.49","-0.19 %","72,827,633.30","-"
"HOTELS","2025-11-11","6299.8","6359.65","6215.54","6288.13","-0.39 %","79,685,813.60","-"
"HOTELS","2025-11-10","6216.23","6312.63","6187.66","6312.46","1.64 %","54,110,176.70","-"
"HOTELS","2025-11-09","6284.59","6284.59","6186.49","6210.48","-0.69 %","70,699,249.20","-"
"HOTELS","2025-11-06","6269.84","6322.96","6225.92","6253.86","-0.25 %","87,961,397.50","-"
"HOTELS","2025-11-05","6238.46","6306.3","6226.02","6269.84","-0.46 %","56,812,412.80","-"
"HOTELS","2025-11-04","6379.44","6462.36","6281.3","6298.69","-0.94 %","198,143,752.20","-"
"HOTELS","2025-11-03","6351.09","6409.58","6314.17","6358.44","0.02 %","91,493,658.00","-"
"HOTELS","2025-11-02","6272.38","6369.55","6248.45","6357.2","1.21 %","233,077,168.70","-"
"HOTELS","2025-10-30","6292.52","6340.78","6195.57","6281.26","0.71 %","98,006,935.00","-"
"HOTELS","2025-10-29","6163.2","6349.31","6163.2","6237.13","2.15 %","145,004,890.20","-"
"HOTELS","2025-10-28","5938.72","6113.97","5874.92","6105.58","2.81 %","77,547,510.90","-"
"HOTELS","2025-10-26","5942.62","5942.62","5773.97","5938.72","-0.58 %","48,231,052.40","-"
"HOTELS","2025-10-19","5930.17","6037.61","5916.97","5973.13","0.72 %","22,925,091.70","-"
"HOTELS","2025-10-16","5952.5","5960.89","5873.5","5930.17","-0.52 %","35,360,891.90","-"
"HOTELS","2025-10-15","6016.32","6032.72","5935.8","5961.25","-1.06 %","36,337,359.60","-"
"HOTELS","2025-10-14","6083.98","6091.01","5998.14","6025.13","-1.11 %","32,156,426.80","-"
"HOTELS","2025-10-13","5895.08","6092.8","5847.85","6092.8","3.35 %","63,321,352.00","-"
"HOTELS","2025-10-12","6195.26","6211.75","5823.54","5895.07","-4.85 %","119,706,078.60","-"
"HOTELS","2025-10-09","6206.61","6519.81","6178.47","6195.25","0.93 %","60,342,068.10","-"
"HOTELS","2025-10-08","6330.23","6344.41","6110.68","6138.29","-3.03 %","66,759,915.60","-"
"HOTELS","2025-10-07","6507.51","6507.51","6280.75","6330.22","-2.72 %","69,599,957.10","-"
"HOTELS","2025-09-28","6517.68","6533.38","6441.68","6507.5","-0.16 %","37,834,463.50","-"
"HOTELS","2025-09-25","6595.36","6595.36","6450.25","6517.67","-1.50 %","96,244,574.90","-"
"HOTELS","2025-09-24","6543.96","6670.69","6468.02","6616.63","0.86 %","64,141,379.30","-"
"HOTELS","2025-09-23","6379.21","6561.29","6378.97","6560.45","2.78 %","88,899,393.50","-"
"HOTELS","2025-09-21","6144.49","6525.11","6061.33","6382.94","2.33 %","195,067,971.00","-"
"HOTELS","2025-09-18","6710.74","6710.74","6237.5","6237.5","-7.25 %","6,338,237.90","-"
"HOTELS","2025-09-08","6815.47","6843.05","6712.16","6724.78","-1.33 %","65,849,030.40","-"
"HOTELS","2025-09-07","6848.59","6891.18","6801.55","6815.47","-0.48 %","66,679,790.60","-"
"HOTELS","2025-09-04","6873.74","6922.9","6789.26","6848.58","-0.65 %","96,814,524.80","-"
"HOTELS","2025-09-03","6958.44","6990.53","6885.89","6893.43","-0.93 %","78,620,070.00","-"
"HOTELS","2025-09-02","6995.18","7013.23","6932.99","6958.43","-0.53 %","70,751,746.10","-"
"HOTELS","2025-09-01","6964.7","7017.7","6947.79","6995.17","0.44 %","86,469,272.60","-"
"HOTELS","2025-08-31","7040.7","7075.16","6948.81","6964.7","-1.08 %","92,789,676.20","-"
"HOTELS","2025-08-28","7155.58","7218.33","7032.59","7040.7","-1.61 %","339,608,725.30","-"
"HOTELS","2025-08-27","7055.53","7170.3","7029.55","7155.58","1.67 %","193,258,630.80","-"
"HOTELS","2025-08-26","7025.77","7062.2","7000.81","7038.1","0.18 %","57,546,367.60","-"
"HOTELS","2025-08-25","6993.9","7047.3","6949.1","7025.76","0.46 %","151,651,426.79","-"
"HOTELS","2025-08-24","7042.26","7068.37","6986.41","6993.89","-0.69 %","146,727,519.50","-"
"HOTELS","2025-08-21","7112.82","7148.06","7030.02","7042.25","-0.87 %","128,482,881.40","-"
"HOTELS","2025-08-20","6943.26","7158.14","6937.83","7103.83","2.03 %","268,455,915.70","-"
"HOTELS","2025-08-19","6977.58","7000.04","6939.26","6962.39","0.06 %","69,951,741.50","-"
"HOTELS","2025-08-18","6921.17","6975.52","6921.17","6958.5","0.25 %","63,225,079.40","-"
"HOTELS","2025-08-17","6945.3","7000.58","6929.12","6941.3","-0.22 %","76,998,776.70","-"
"HOTELS","2025-08-14","6963.86","6997.71","6928.81","6956.58","-0.10 %","89,891,621.20","-"
"HOTELS","2025-08-13","7023.24","7058.04","6948.68","6963.86","-0.55 %","100,837,838.80","-"
"HOTELS","2025-08-12","6929.99","7048.81","6929.99","7002.29","1.32 %","82,513,435.50","-"
"HOTELS","2025-08-11","6981.65","7002.07","6886.15","6911.05","-0.76 %","207,769,945.40","-"
"HOTELS","2025-08-07","6939.32","7010.51","6923.57","6964.24","0.61 %","112,061,262.80","-"
"HOTELS","2025-08-06","6942.71","6969.89","6870.92","6922.09","-0.05 %","110,494,133.70","-"
"HOTELS","2025-08-05","6985.55","7047.18","6905.69","6925.56","-0.84 %","173,937,053.20","-"
"HOTELS","2025-08-04","7008.69","7094.13","6932.78","6984.55","-0.34 %","216,853,176.00","-"
"HOTELS","2025-08-03","7108.94","7142.02","6988.64","7008.68","-1.17 %","315,717,772.30","-"
"HOTELS","2025-07-31","7098.42","7208.68","7062.3","7091.82","-1.00 %","263,220,087.60","-"
"HOTELS","2025-07-30","7317.78","7339.04","7150.97","7163.38","-2.11 %","330,073,775.40","-"
"HOTELS","2025-07-29","7276.91","7446.44","7276.91","7317.77","0.32 %","266,755,283.70","-"
"HOTELS","2025-07-28","7300.1","7370.64","7190.77","7294.26","-0.18 %","387,849,759.40","-"
"HOTELS","2025-07-27","7423.59","7554.34","7294.01","7307.72","-1.79 %","619,946,194.94","-"
"HOTELS","2025-07-24","7426.67","7513.88","7392.28","7440.95","0.46 %","396,138,873.60","-"
"HOTELS","2025-07-23","7507.62","7515.31","7328.71","7406.58","-1.10 %","479,567,933.70","-"
"HOTELS","2025-07-22","7255.08","7503.53","7255.07","7489.08","3.45 %","637,360,909.00","-"
"HOTELS","2025-07-21","7222.37","7276.17","7155.07","7239.35","0.30 %","497,986,397.00","-"
"HOTELS","2025-07-20","7157.75","7342.24","7087.47","7217.55","1.24 %","521,368,913.40","-"
"HOTELS","2025-07-17","6947.72","7182.76","6947.71","7128.97","2.61 %","269,178,932.70","-"
"HOTELS","2025-07-16","6971.45","6986","6906.03","6947.71","0.60 %","205,340,252.80","-"
"HOTELS","2025-07-15","6842.46","6944.48","6833.04","6906.6","0.94 %","221,505,732.60","-"
"HOTELS","2025-07-14","6860.03","7005.81","6838.39","6842.45","-0.26 %","126,820,923.00","-"
"HOTELS","2025-07-13","6842.84","6938.4","6814.77","6860.02","0.49 %","187,229,810.40","-"
"HOTELS","2025-07-10","6816.7","6865.65","6801.8","6826.68","0.15 %","116,344,606.30","-"
"HOTELS","2025-07-09","6797.18","6859.62","6782.56","6816.69","0.29 %","91,613,848.10","-"
"HOTELS","2025-07-08","6798.08","6841.29","6769.93","6797.18","-0.01 %","119,150,239.60","-"
"HOTELS","2025-07-07","6795.28","6904.93","6767.38","6798.07","0.62 %","237,322,626.50","-"
"HOTELS","2025-07-06","6789.52","6807.74","6745.31","6756.27","-0.25 %","111,505,958.40","-"
"HOTELS","2025-07-03","6794.86","6824.34","6738.94","6773.46","-0.08 %","140,491,498.70","-"
"HOTELS","2025-07-02","6741.68","6804.11","6713.88","6778.66","0.71 %","128,589,545.20","-"
"HOTELS","2025-07-01","6708.65","6743.52","6691.68","6730.82","0.57 %","102,633,123.60","-"
"HOTELS","2025-06-30","6694.85","6771.66","6682.9","6692.54","-0.03 %","131,530,845.50","-"
"HOTELS","2025-06-29","6628.32","6728.36","6617.2","6694.85","0.09 %","222,418,445.00","-"
"HOTELS","2025-06-26","6816.54","6834.48","6686.29","6688.52","-1.88 %","195,668,240.00","-"
"HOTELS","2025-06-25","6720.34","6840.41","6720.33","6816.53","1.43 %","241,920,933.70","-"
"HOTELS","2025-06-24","6787.33","6862.37","6712.26","6720.33","-0.99 %","126,840,756.70","-"
"HOTELS","2025-06-23","6726.74","6816.74","6679.76","6787.32","0.90 %","151,875,278.00","-"
"HOTELS","2025-06-22","6944.16","6955.3","6707.92","6726.73","-3.13 %","237,091,176.90","-"
"HOTELS","2025-06-19","7011.77","7078.23","6894.3","6944.16","-0.96 %","405,699,888.30","-"
"HOTELS","2025-06-18","7098.44","7118.86","7002.74","7011.77","-1.14 %","312,201,733.20","-"
"HOTELS","2025-06-17","7273.93","7357.5","7077.42","7092.35","-1.58 %","503,308,903.30","-"
"HOTELS","2025-06-16","6882.42","7242.33","6830.58","7206.36","4.70 %","949,660,132.00","-"
"HOTELS","2025-06-15","6887.38","6938.3","6829.6","6882.99","-0.06 %","331,269,876.70","-"
"HOTELS","2025-06-12","6805.42","6982.02","6734.72","6887.37","2.15 %","477,148,507.40","-"
"HOTELS","2025-06-11","6816.17","6844.25","6734.04","6742.48","-1.08 %","238,988,005.70","-"
"HOTELS","2025-06-10","6729.7","6854.51","6729.7","6816.17","1.28 %","226,729,834.90","-"
"HOTELS","2025-06-09","6747.08","6777.04","6703.96","6729.7","-0.26 %","261,575,056.50","-"
"HOTELS","2025-06-08","6738.66","6812.51","6715.28","6747.07","0.12 %","264,418,532.70","-"
"HOTELS","2025-06-05","6771.47","6812.53","6711.56","6738.66","-0.48 %","309,732,377.90","-"
"HOTELS","2025-06-04","6819.02","6891.56","6756.7","6771.46","-0.47 %","119,368,682.60","-"
"HOTELS","2025-06-03","6951.02","6971.37","6790.85","6803.58","-2.12 %","192,706,903.30","-"
"HOTELS","2025-06-02","6879.33","7046.65","6879.32","6951.02","2.39 %","449,648,721.20","-"
"HOTELS","2025-05-28","6670.37","6873.52","6670.36","6788.62","0.82 %","226,762,739.10","-"
"HOTELS","2025-05-27","6740.13","6789.7","6664.41","6733.69","-0.10 %","182,883,537.60","-"
"HOTELS","2025-05-26","6865.88","6950.44","6712.07","6740.12","-0.91 %","205,571,678.60","-"
"HOTELS","2025-05-25","6923.49","6934.21","6740.6","6802.21","-1.75 %","279,677,621.60","-"
"HOTELS","2025-05-22","7093.47","7178.92","6905.04","6923.49","-2.60 %","304,678,110.10","-"
"HOTELS","2025-05-21","7181.99","7335.3","7024.04","7108.6","-0.12 %","515,832,446.50","-"
"HOTELS","2025-05-20","6880.72","7184.95","6880.71","7117.48","3.43 %","703,492,156.00","-"
"HOTELS","2025-05-19","6916.63","7025.26","6827.26","6881.47","-1.25 %","538,766,089.50","-"
"HOTELS","2025-05-18","6871.13","7028.09","6837.21","6968.33","1.11 %","620,276,879.20","-"
"HOTELS","2025-05-15","6568.83","6916.43","6537.82","6891.66","4.91 %","537,272,508.50","-"
"HOTELS","2025-05-14","6725.93","6783.18","6548.84","6568.83","-1.55 %","113,828,804.10","-"
"HOTELS","2025-05-13","6854.51","6918.09","6643.9","6672.22","-2.22 %","183,307,297.10","-"
"HOTELS","2025-05-11","6413.49","6914.86","6413.48","6823.69","6.24 %","439,795,877.90","-"
"HOTELS","2025-05-08","6432.23","6486.65","6392.02","6422.87","-0.15 %","86,964,837.80","-"
"HOTELS","2025-05-07","6331.09","6467.92","6316.05","6432.22","1.60 %","66,155,691.70","-"
"HOTELS","2025-05-06","6352.08","6368.93","6314.15","6331.09","-0.33 %","48,967,219.50","-"
"HOTELS","2025-05-05","6350.28","6361.91","6301.57","6352.08","0.03 %","38,935,695.80","-"
"HOTELS","2025-05-04","6347.11","6401.77","6318.1","6350.28","0.05 %","67,419,208.00","-"
"HOTELS","2025-04-30","6379.45","6395.82","6306.84","6347.11","-0.51 %","60,119,011.60","-"
"HOTELS","2025-04-29","6420.19","6448.36","6362.47","6379.45","-0.63 %","35,718,098.90","-"
"HOTELS","2025-04-28","6435.32","6478.12","6398.25","6420.19","-0.23 %","56,352,379.70","-"
"HOTELS","2025-04-27","6410.68","6491.81","6385.16","6435.31","0.38 %","81,911,651.90","-"
"HOTELS","2025-04-24","6486.53","6500.12","6404.9","6410.67","-1.17 %","56,698,601.90","-"
"HOTELS","2025-04-23","6555.98","6565.98","6460.75","6486.52","-1.06 %","70,604,453.50","-"
"HOTELS","2025-04-22","6499.43","6590.09","6488.5","6555.97","0.80 %","82,424,514.10","-"
"HOTELS","2025-04-21","6470.81","6561.97","6465.91","6504.05","0.06 %","54,992,902.90","-"
"HOTELS","2025-04-20","6590.39","6623.99","6489.25","6500.12","-1.37 %","56,163,956.40","-"
"HOTELS","2025-04-17","6564.58","6653.02","6535.1","6590.39","0.39 %","91,039,158.90","-"
"HOTELS","2025-04-16","6575.61","6579.95","6527.76","6564.58","-0.17 %","56,510,857.30","-"
"HOTELS","2025-04-15","6447.17","6581.94","6447.16","6575.61","1.99 %","83,703,515.90","-"
"HOTELS","2025-04-13","6437.86","6467.33","6390.25","6447.16","0.14 %","38,068,621.20","-"
"HOTELS","2025-04-10","6464.38","6477.63","6416.45","6437.86","-0.41 %","45,020,531.20","-"
"HOTELS","2025-04-09","6294.76","6478.93","6294.76","6464.37","2.44 %","58,804,726.80","-"
"HOTELS","2025-04-08","6340.7","6340.7","6270.12","6310.09","-0.48 %","54,698,185.90","-"
"HOTELS","2025-04-07","6427.51","6427.5","6329.75","6340.7","-1.35 %","47,791,895.30","-"
"HOTELS","2025-04-03","6435.53","6489.01","6417.25","6427.5","-0.12 %","60,078,131.40","-"
"HOTELS","2025-04-02","6397.26","6458.72","6388.71","6435.53","0.60 %","41,496,672.50","-"
"HOTELS","2025-04-01","6510.79","6512.46","6378.83","6397.25","-1.74 %","48,471,401.30","-"
"HOTELS","2025-03-30","6420.16","6540.04","6413.45","6510.79","1.42 %","65,314,451.00","-"
"HOTELS","2025-03-27","6391.39","6437.77","6357.83","6419.7","0.44 %","58,507,826.10","-"
"HOTELS","2025-03-26","6279.36","6401.27","6272.91","6391.39","1.78 %","33,607,849.60","-"
"HOTELS","2025-03-25","6455.2","6455.2","6257.49","6279.36","-2.72 %","61,164,053.60","-"
"HOTELS","2025-03-24","6389.08","6464.65","6306.44","6455.2","1.04 %","50,157,295.70","-"
"HOTELS","2025-03-23","6539.64","6539.63","6383.14","6389.07","-2.30 %","72,233,149.20","-"
"HOTELS","2025-03-20","6571.57","6599.83","6525.28","6539.63","-0.49 %","40,317,109.80","-"
"HOTELS","2025-03-19","6564.5","6683.32","6547.01","6571.56","0.11 %","52,661,018.30","-"
"HOTELS","2025-03-18","6588.48","6651.44","6540.01","6564.5","-0.36 %","45,638,968.40","-"
"HOTELS","2025-03-17","6576.45","6660.26","6517.94","6588.48","0.18 %","63,941,574.20","-"
"HOTELS","2025-03-16","6611.59","6661.24","6540.05","6576.44","-0.53 %","66,542,925.80","-"
"HOTELS","2025-03-12","6553.11","6644.8","6540.67","6611.58","0.65 %","54,663,675.90","-"
"HOTELS","2025-03-11","6644.74","6706.22","6542.69","6569.13","-1.14 %","81,356,976.20","-"
"HOTELS","2025-03-10","6711.83","6767.11","6631.15","6644.73","-1.00 %","68,747,440.20","-"
"HOTELS","2025-03-09","6768.06","6794.68","6678.64","6711.83","-0.83 %","98,474,009.50","-"
"HOTELS","2025-03-06","6822.47","6834.95","6745.22","6768.06","-0.57 %","90,182,832.60","-"
"HOTELS","2025-03-05","6871.53","6921.23","6786.03","6806.93","-0.94 %","88,851,313.80","-"
"HOTELS","2025-03-04","6938.85","7011.9","6855.27","6871.52","-0.97 %","151,265,219.20","-"
"HOTELS","2025-03-03","7110.76","7122.95","6938.84","6938.84","-1.88 %","149,795,670.40","-"
"HOTELS","2025-03-02","6807.69","7085.4","6799.54","7071.94","4.15 %","206,405,944.30","-"
"HOTELS","2025-02-27","6731.46","6838.09","6721.74","6790.27","1.13 %","129,638,944.40","-"
"HOTELS","2025-02-25","6711.33","6791.14","6698.23","6714.69","0.05 %","83,029,069.40","-"
"HOTELS","2025-02-24","6770.34","6883.63","6708.84","6711.32","-0.87 %","103,452,501.50","-"
"HOTELS","2025-02-23","6804.94","6818.72","6663.63","6770.33","-0.51 %","132,912,881.40","-"
"HOTELS","2025-02-20","6826.45","6828.77","6758.41","6804.94","-0.31 %","86,597,841.10","-"
"HOTELS","2025-02-18","6890.86","6939.04","6808.89","6826.44","-1.05 %","150,952,307.00","-"
"HOTELS","2025-02-17","6743.96","6961.7","6733.06","6898.86","2.30 %","182,317,893.70","-"
"HOTELS","2025-02-16","6597.82","6757.31","6591.2","6743.96","1.95 %","132,746,525.20","-"
"HOTELS","2025-02-13","6654.83","6730.29","6603.9","6614.67","-0.58 %","75,873,454.90","-"
"HOTELS","2025-02-12","6702.89","6742.06","6640.64","6653.52","-0.64 %","80,663,579.40","-"
"HOTELS","2025-02-11","6701.74","6744.87","6645.76","6696.24","-0.48 %","76,988,314.70","-"
"HOTELS","2025-02-10","6696.5","6769.52","6688.49","6728.49","-0.17 %","84,061,415.50","-"
"HOTELS","2025-02-09","6748.19","6813.57","6692.5","6739.68","-0.24 %","70,281,666.80","-"
"HOTELS","2025-02-06","6781.27","6845.92","6729.87","6756.04","-0.37 %","77,287,609.40","-"
"HOTELS","2025-02-05","6826.29","6847.73","6745.65","6781.26","-0.49 %","71,271,901.20","-"
"HOTELS","2025-02-04","6954.59","6985.98","6796.2","6814.36","-1.80 %","99,824,677.60","-"
"HOTELS","2025-02-03","6939.94","7051.18","6884.46","6939.05","-0.01 %","122,914,383.30","-"
"HOTELS","2025-02-02","6825.05","6994.33","6813.45","6939.94","1.82 %","158,643,132.90","-"
"HOTELS","2025-01-28","6769.73","6866.85","6757.83","6815.79","0.68 %","95,844,894.80","-"
"HOTELS","2025-01-27","6804.87","6836.13","6737.1","6769.73","-0.52 %","56,530,544.10","-"
"HOTELS","2025-01-26","6829.26","6849.23","6770.7","6804.87","-0.36 %","80,622,191.20","-"
"HOTELS","2025-01-23","6898.5","6910.7","6763.61","6829.26","-0.78 %","67,986,851.80","-"
"HOTELS","2025-01-22","6715.69","6900.45","6705.82","6883.13","2.72 %","157,501,540.60","-"
"HOTELS","2025-01-21","6648.58","6737.9","6623.67","6700.66","0.78 %","58,456,285.60","-"
"HOTELS","2025-01-20","6640.58","6686.68","6620.89","6648.57","0.12 %","70,698,838.50","-"
"HOTELS","2025-01-19","6645.96","6659.15","6591.08","6640.58","-0.08 %","51,983,614.50","-"
"HOTELS","2025-01-16","6668.24","6709.91","6617.63","6645.96","-0.23 %","65,846,551.50","-"
"HOTELS","2025-01-15","6554.02","6750.57","6554.01","6661.26","1.64 %","88,469,075.80","-"
"HOTELS","2025-01-13","6644.48","6644.47","6515.84","6554.01","-1.36 %","175,110,268.30","-"
"HOTELS","2025-01-12","6696.36","6702.26","6592.51","6644.47","-0.77 %","37,748,895.70","-"
