"Symbol","Date","Open","High","Low","Close","Percent Change","Volume","Turn Over"
"INVESTMENT","2026-02-10","104.23","104.74","103.5","103.72","-0.54 %","288,464,201.50","-"
"INVESTMENT","2026-02-09","105.6","105.6","104.04","104.28","-0.91 %","391,807,194.50","-"
"INVESTMENT","2026-02-08","105.15","106.52","104.9","105.24","0.10 %","590,874,475.70","-"
"INVESTMENT","2026-02-05","103.87","105.17","103.86","105.14","1.23 %","534,134,959.90","-"
"INVESTMENT","2026-02-04","103.01","104.57","103","103.86","0.09 %","265,213,892.40","-"
"INVESTMENT","2026-02-03","104.32","105.1","103.36","103.77","-0.52 %","196,415,552.40","-"
"INVESTMENT","2026-02-02","104.24","105.45","104.05","104.31","-0.20 %","184,700,399.20","-"
"INVESTMENT","2026-02-01","105.55","105.87","104.35","104.52","-0.97 %","237,441,643.60","-"
"INVESTMENT","2026-01-29","105.46","107.18","105.16","105.54","0.09 %","404,047,398.60","-"
"INVESTMENT","2026-01-28","105.65","106.36","104.44","105.45","-0.19 %","366,196,314.70","-"
"INVESTMENT","2026-01-27","107.65","108.03","105.19","105.65","-1.70 %","435,269,657.30","-"
"INVESTMENT","2026-01-26","108.4","108.97","106.81","107.48","-0.56 %","846,076,161.00","-"
"INVESTMENT","2026-01-25","105.02","108.08","105.02","108.08","2.85 %","578,844,480.60","-"
"INVESTMENT","2026-01-22","104.88","105.17","104.12","105.09","0.10 %","352,492,399.90","-"
"INVESTMENT","2026-01-21","105.7","106.72","104.53","104.99","-0.64 %","572,024,471.50","-"
"INVESTMENT","2026-01-20","103.71","105.8","103.38","105.67","2.54 %","725,437,648.10","-"
"INVESTMENT","2026-01-18","102.1","103.5","102.08","103.05","0.94 %","311,212,627.20","-"
"INVESTMENT","2026-01-14","101.46","102.67","101.45","102.09","0.12 %","193,471,953.10","-"
"INVESTMENT","2026-01-13","101.93","102.8","101.36","101.97","0.05 %","236,621,895.80","-"
"INVESTMENT","2026-01-12","102.36","102.64","101.7","101.92","-0.43 %","213,773,245.10","-"
"INVESTMENT","2026-01-08","102.61","102.63","101.93","102.36","-0.21 %","126,056,080.10","-"
"INVESTMENT","2026-01-07","103.15","103.27","102.3","102.58","-0.55 %","131,247,487.30","-"
"INVESTMENT","2026-01-06","102.82","103.76","102.81","103.15","0.33 %","190,549,498.90","-"
"INVESTMENT","2026-01-05","101.54","103.03","101.3","102.81","1.26 %","243,219,410.30","-"
"INVESTMENT","2026-01-04","101.46","102.11","101.28","101.53","-0.33 %","115,412,363.60","-"
"INVESTMENT","2026-01-01","102.49","102.63","101.46","101.87","-0.60 %","155,624,908.40","-"
"INVESTMENT","2025-12-31","102.17","103.22","102.13","102.49","0.21 %","143,563,291.00","-"
"INVESTMENT","2025-12-29","102.93","103.18","101.96","102.28","-0.22 %","142,843,243.00","-"
"INVESTMENT","2025-12-28","100.66","102.55","100.64","102.51","2.00 %","198,915,751.60","-"
"INVESTMENT","2025-12-24","100.56","101.19","100.39","100.5","-0.05 %","98,552,857.00","-"
"INVESTMENT","2025-12-23","100.51","101.55","99.99","100.55","-0.35 %","176,476,073.50","-"
"INVESTMENT","2025-12-22","102.16","102.35","100.54","100.9","-0.98 %","127,517,358.80","-"
"INVESTMENT","2025-12-21","102.5","102.5","101.59","101.9","-0.59 %","168,693,380.20","-"
"INVESTMENT","2025-12-18","102.94","103.51","102.02","102.5","-0.41 %","156,325,172.50","-"
"INVESTMENT","2025-12-17","102.71","103.27","102.54","102.92","0.04 %","115,148,783.70","-"
"INVESTMENT","2025-12-16","102.18","102.97","102.12","102.88","0.69 %","186,497,240.00","-"
"INVESTMENT","2025-12-15","102.27","102.56","101.7","102.18","-0.09 %","179,141,916.50","-"
"INVESTMENT","2025-12-14","102.75","103.8","102.17","102.27","-0.67 %","166,168,596.50","-"
"INVESTMENT","2025-12-11","103.16","103.64","102.69","102.96","-0.29 %","149,590,547.10","-"
"INVESTMENT","2025-12-10","103.22","104.08","102.68","103.26","-0.33 %","127,273,832.00","-"
"INVESTMENT","2025-12-09","103.09","103.99","103.08","103.6","0.16 %","148,033,563.00","-"
"INVESTMENT","2025-12-08","103.48","104.24","103.26","103.43","-0.16 %","160,505,807.90","-"
"INVESTMENT","2025-12-07","104.71","105.12","103.58","103.6","-0.91 %","264,213,919.80","-"
"INVESTMENT","2025-12-03","105.06","105.79","104.03","104.55","-0.51 %","139,746,638.70","-"
"INVESTMENT","2025-12-02","105.14","105.22","104.65","105.09","-0.05 %","133,607,558.40","-"
"INVESTMENT","2025-12-01","105.92","106.33","104.75","105.14","-0.74 %","259,485,541.40","-"
"INVESTMENT","2025-11-30","107.22","107.78","105.2","105.92","-1.49 %","450,939,505.40","-"
"INVESTMENT","2025-11-27","106.79","107.63","106.56","107.52","0.83 %","810,593,783.60","-"
"INVESTMENT","2025-11-26","107.44","107.44","105.96","106.63","-0.17 %","835,754,056.80","-"
"INVESTMENT","2025-11-25","106.59","107.19","105.79","106.81","0.23 %","421,896,035.40","-"
"INVESTMENT","2025-11-24","104.3","106.57","104.3","106.56","1.83 %","540,657,061.40","-"
"INVESTMENT","2025-11-23","103.12","104.64","102.98","104.64","2.04 %","844,600,516.00","-"
"INVESTMENT","2025-11-20","102.67","103.09","102.21","102.55","-0.51 %","161,805,480.10","-"
"INVESTMENT","2025-11-19","103.62","104.07","102.54","103.08","-0.44 %","227,866,696.30","-"
"INVESTMENT","2025-11-18","102.73","104.1","102.11","103.54","1.19 %","314,466,562.40","-"
"INVESTMENT","2025-11-17","101.65","102.32","101.34","102.32","0.54 %","343,121,960.80","-"
"INVESTMENT","2025-11-16","102.27","102.38","101.42","101.77","-0.35 %","313,658,283.80","-"
"INVESTMENT","2025-11-13","101.73","103.46","101.68","102.13","-0.08 %","281,540,113.30","-"
"INVESTMENT","2025-11-12","103.11","103.71","102.07","102.21","-0.99 %","541,593,840.40","-"
"INVESTMENT","2025-11-11","103.03","103.73","102.93","103.23","-0.29 %","355,640,412.10","-"
"INVESTMENT","2025-11-10","103.46","104.12","102.64","103.53","0.10 %","590,875,058.90","-"
"INVESTMENT","2025-11-09","104.99","105.24","103.27","103.43","-1.55 %","328,768,274.90","-"
"INVESTMENT","2025-11-06","105.43","105.72","104.4","105.06","-0.11 %","417,622,560.70","-"
"INVESTMENT","2025-11-05","104.64","105.18","104.05","105.18","0.67 %","293,673,600.90","-"
"INVESTMENT","2025-11-04","105.41","106.1","103.95","104.48","-0.87 %","447,487,357.40","-"
"INVESTMENT","2025-11-03","106.01","107.1","104.87","105.4","-0.71 %","567,819,739.20","-"
"INVESTMENT","2025-11-02","106.01","106.57","104.92","106.15","0.81 %","450,763,455.10","-"
"INVESTMENT","2025-10-30","103.65","105.45","103.03","105.3","1.36 %","380,933,211.10","-"
"INVESTMENT","2025-10-29","103.99","106.19","103.56","103.89","-0.17 %","564,039,113.50","-"
"INVESTMENT","2025-10-28","100.31","104.68","100.18","104.07","3.18 %","470,593,288.80","-"
"INVESTMENT","2025-10-26","101.21","101.21","98.96","100.86","-0.35 %","129,546,720.20","-"
"INVESTMENT","2025-10-19","100.32","101.67","99.91","101.21","0.77 %","229,071,158.90","-"
"INVESTMENT","2025-10-16","100.95","102.34","100","100.44","-0.50 %","299,167,139.40","-"
"INVESTMENT","2025-10-15","101.88","102.41","100.77","100.94","-0.98 %","219,201,865.60","-"
"INVESTMENT","2025-10-14","103.18","103.7","101.57","101.94","-1.16 %","286,785,077.90","-"
"INVESTMENT","2025-10-13","101.89","103.28","100.29","103.14","2.27 %","672,240,069.30","-"
"INVESTMENT","2025-10-12","104.01","104.14","100.37","100.85","-3.14 %","530,451,999.60","-"
"INVESTMENT","2025-10-09","104.31","108.56","103.74","104.12","1.62 %","337,736,604.90","-"
"INVESTMENT","2025-10-08","104.44","104.47","101.64","102.46","-2.03 %","472,259,697.60","-"
"INVESTMENT","2025-10-07","106.63","106.72","104.31","104.58","-1.92 %","295,989,987.60","-"
"INVESTMENT","2025-09-28","106.67","107.74","105.48","106.63","0.15 %","164,801,762.60","-"
"INVESTMENT","2025-09-25","106.09","106.81","105.88","106.47","0.22 %","182,639,106.80","-"
"INVESTMENT","2025-09-24","108.18","108.48","105.78","106.24","-1.90 %","346,536,415.80","-"
"INVESTMENT","2025-09-23","106.86","108.63","106.45","108.3","1.65 %","300,306,067.20","-"
"INVESTMENT","2025-09-21","97.66","106.77","97.62","106.54","7.68 %","604,422,698.10","-"
"INVESTMENT","2025-09-18","104.52","104.52","98.8","98.94","-7.19 %","91,860,910.20","-"
"INVESTMENT","2025-09-08","107.46","108.79","106.37","106.6","-1.38 %","301,546,645.00","-"
"INVESTMENT","2025-09-07","108.25","109.02","107.91","108.09","-0.52 %","212,571,740.40","-"
"INVESTMENT","2025-09-04","108.92","109.32","108.04","108.66","-0.32 %","218,935,736.00","-"
"INVESTMENT","2025-09-03","110.02","110.14","108.98","109.01","-0.54 %","192,744,043.90","-"
"INVESTMENT","2025-09-02","110.63","110.63","109.41","109.6","-0.77 %","208,939,633.50","-"
"INVESTMENT","2025-09-01","110.8","110.8","109.65","110.45","0.19 %","329,783,210.40","-"
"INVESTMENT","2025-08-31","111.57","111.72","110.12","110.24","-1.05 %","382,576,377.40","-"
"INVESTMENT","2025-08-28","112.81","113.26","111.34","111.41","-1.58 %","369,054,927.20","-"
"INVESTMENT","2025-08-27","110.73","113.59","110.54","113.2","2.20 %","340,051,258.00","-"
"INVESTMENT","2025-08-26","110.89","111.31","110.61","110.76","-0.11 %","303,794,484.70","-"
"INVESTMENT","2025-08-25","110.19","111.21","109.82","110.88","0.34 %","256,429,530.10","-"
"INVESTMENT","2025-08-24","110.94","112.39","110.37","110.5","-0.78 %","312,604,535.80","-"
"INVESTMENT","2025-08-21","111.67","112.19","111.26","111.37","-0.27 %","261,289,998.40","-"
"INVESTMENT","2025-08-20","111.89","112.54","111.58","111.67","-0.39 %","334,214,835.90","-"
"INVESTMENT","2025-08-19","111.86","113.5","111.62","112.11","0.21 %","354,695,524.28","-"
"INVESTMENT","2025-08-18","111.38","112.41","110.93","111.87","0.44 %","375,387,535.20","-"
"INVESTMENT","2025-08-17","112.11","113.06","111.19","111.38","-0.84 %","504,106,311.40","-"
"INVESTMENT","2025-08-14","112.47","113.09","111.56","112.32","0.19 %","674,922,547.40","-"
"INVESTMENT","2025-08-13","111.7","113.15","111.69","112.11","-0.03 %","394,679,398.30","-"
"INVESTMENT","2025-08-12","112.7","113.78","112.04","112.14","-0.66 %","314,230,287.80","-"
"INVESTMENT","2025-08-11","114.43","115.16","112.84","112.89","-1.17 %","502,682,466.00","-"
"INVESTMENT","2025-08-07","113.51","114.82","113.51","114.23","0.31 %","382,869,286.10","-"
"INVESTMENT","2025-08-06","114.03","115.07","113.28","113.88","0.49 %","471,254,171.10","-"
"INVESTMENT","2025-08-05","114.79","116.48","113.17","113.32","-1.81 %","431,782,572.20","-"
"INVESTMENT","2025-08-04","114.43","116.66","113.87","115.41","0.11 %","485,048,599.80","-"
"INVESTMENT","2025-08-03","117.16","118.13","115.14","115.28","-2.19 %","544,301,251.30","-"
"INVESTMENT","2025-07-31","119.62","120.27","117.42","117.86","-1.32 %","709,807,558.10","-"
"INVESTMENT","2025-07-30","122.11","123.34","119.22","119.44","-1.66 %","723,390,559.30","-"
"INVESTMENT","2025-07-29","119.96","122.71","119.95","121.45","0.95 %","967,777,296.10","-"
"INVESTMENT","2025-07-28","120.38","120.98","118.12","120.31","-0.11 %","839,297,020.70","-"
"INVESTMENT","2025-07-27","123.95","124.62","119.91","120.44","-1.66 %","1,104,266,818.30","-"
"INVESTMENT","2025-07-24","122.68","123.49","121.57","122.47","0.25 %","948,227,630.80","-"
"INVESTMENT","2025-07-23","121.76","123.77","120.75","122.16","0.91 %","1,374,352,922.00","-"
"INVESTMENT","2025-07-22","117.27","121.33","117.21","121.06","3.24 %","1,286,170,759.60","-"
"INVESTMENT","2025-07-21","116.13","118.03","116.12","117.26","0.38 %","607,003,943.20","-"
"INVESTMENT","2025-07-20","116.86","119.9","116.63","116.82","-0.17 %","1,125,256,283.40","-"
"INVESTMENT","2025-07-17","113.38","117.59","113.37","117.02","3.17 %","1,112,400,716.70","-"
"INVESTMENT","2025-07-16","112.03","114.11","112.03","113.42","0.52 %","801,346,898.10","-"
"INVESTMENT","2025-07-15","111.05","113.26","111.04","112.83","1.09 %","581,241,231.10","-"
"INVESTMENT","2025-07-14","112.58","113.21","111.5","111.61","-1.26 %","704,178,650.20","-"
"INVESTMENT","2025-07-13","115.22","115.7","112.79","113.03","-0.09 %","804,305,178.20","-"
"INVESTMENT","2025-07-10","112.34","113.71","111.67","113.13","0.36 %","1,018,705,859.80","-"
"INVESTMENT","2025-07-09","110.69","113.21","110.69","112.72","1.38 %","830,798,520.80","-"
"INVESTMENT","2025-07-08","110.49","111.61","110.48","111.19","0.08 %","453,912,190.37","-"
"INVESTMENT","2025-07-07","112.55","113.01","110.94","111.1","-0.76 %","499,746,124.70","-"
"INVESTMENT","2025-07-06","111.09","112.92","110.96","111.95","0.38 %","615,854,966.90","-"
"INVESTMENT","2025-07-03","112.14","113.62","111.33","111.53","-0.77 %","494,555,887.50","-"
"INVESTMENT","2025-07-02","112.89","113.03","110.98","112.4","1.02 %","951,129,897.30","-"
"INVESTMENT","2025-07-01","108.23","111.58","108.23","111.27","2.38 %","818,285,527.70","-"
"INVESTMENT","2025-06-30","108.87","109.22","108.3","108.68","0.03 %","412,534,016.40","-"
"INVESTMENT","2025-06-29","108.14","109.2","107.85","108.65","0.32 %","353,576,457.00","-"
"INVESTMENT","2025-06-26","109","109.65","108.09","108.3","-0.64 %","369,418,520.20","-"
"INVESTMENT","2025-06-25","109.28","109.84","108.64","109","-0.40 %","613,907,525.10","-"
"INVESTMENT","2025-06-24","109.72","110.45","109.32","109.44","0.27 %","490,499,181.30","-"
"INVESTMENT","2025-06-23","108.58","109.37","108.23","109.14","0.37 %","292,768,624.90","-"
"INVESTMENT","2025-06-22","109.82","110.3","108.6","108.74","-0.98 %","366,145,729.60","-"
"INVESTMENT","2025-06-19","110.35","111.3","109.7","109.82","-0.73 %","447,863,950.00","-"
"INVESTMENT","2025-06-18","110.25","111.63","110.24","110.63","-0.03 %","362,609,553.00","-"
"INVESTMENT","2025-06-17","111.15","111.82","110.41","110.66","-0.44 %","310,615,843.10","-"
"INVESTMENT","2025-06-16","110.65","112.28","110.54","111.15","-0.13 %","558,164,705.70","-"
"INVESTMENT","2025-06-15","112.13","112.77","111.11","111.3","-0.77 %","594,103,430.80","-"
"INVESTMENT","2025-06-12","112.15","113.25","111.92","112.16","-0.41 %","832,270,663.60","-"
"INVESTMENT","2025-06-11","113.37","115.16","112.6","112.62","-1.08 %","609,605,372.90","-"
"INVESTMENT","2025-06-10","112.81","115.19","112.52","113.85","0.68 %","1,067,800,978.62","-"
"INVESTMENT","2025-06-09","110.95","113.34","110.95","113.08","1.15 %","998,385,468.10","-"
"INVESTMENT","2025-06-08","111.77","112.77","111.53","111.79","-0.09 %","795,587,581.00","-"
"INVESTMENT","2025-06-05","111.37","112.44","111.37","111.89","0.04 %","558,415,499.60","-"
"INVESTMENT","2025-06-04","111.47","112.86","111.33","111.85","-0.08 %","372,805,133.80","-"
"INVESTMENT","2025-06-03","113.75","113.98","111.78","111.94","-1.30 %","460,110,089.82","-"
"INVESTMENT","2025-06-02","112.66","114.66","112.38","113.41","2.29 %","925,001,728.80","-"
"INVESTMENT","2025-05-28","111.22","111.38","110.39","110.87","0.04 %","404,564,849.80","-"
"INVESTMENT","2025-05-27","111.13","111.53","110.36","110.83","-0.26 %","425,665,692.40","-"
"INVESTMENT","2025-05-26","112.73","114.75","110.88","111.12","-0.16 %","489,569,346.00","-"
"INVESTMENT","2025-05-25","112.24","113.09","111.09","111.3","-1.03 %","396,647,783.70","-"
"INVESTMENT","2025-05-22","112.94","113.95","112.39","112.46","-0.40 %","554,169,770.90","-"
"INVESTMENT","2025-05-21","114.53","117.29","112.53","112.91","-0.14 %","787,910,905.50","-"
"INVESTMENT","2025-05-20","110.2","113.42","109.85","113.07","2.34 %","555,391,266.30","-"
"INVESTMENT","2025-05-19","109.25","111.38","109.25","110.49","0.73 %","430,338,404.80","-"
"INVESTMENT","2025-05-18","110","110.87","109.41","109.69","-0.28 %","774,030,882.90","-"
"INVESTMENT","2025-05-15","110.5","110.73","109.66","110","-0.05 %","415,665,620.50","-"
"INVESTMENT","2025-05-14","111.15","111.67","109.94","110.05","-1.09 %","631,004,395.10","-"
"INVESTMENT","2025-05-13","111.84","112.88","111.21","111.26","-0.78 %","693,075,229.40","-"
"INVESTMENT","2025-05-11","113.93","115.09","111.82","112.14","-1.34 %","803,051,456.50","-"
"INVESTMENT","2025-05-08","113.28","115.52","113.15","113.66","-0.04 %","1,206,691,562.40","-"
"INVESTMENT","2025-05-07","113.15","114.44","111.96","113.71","0.82 %","845,010,738.40","-"
"INVESTMENT","2025-05-06","113.17","114.14","112.62","112.78","-0.42 %","764,774,408.00","-"
"INVESTMENT","2025-05-05","113.41","114.84","112.34","113.25","-0.14 %","907,374,031.40","-"
"INVESTMENT","2025-05-04","114.35","115.77","113.27","113.41","-0.86 %","1,156,274,785.60","-"
"INVESTMENT","2025-04-30","114.53","115.31","113.96","114.39","-0.11 %","930,561,738.80","-"
"INVESTMENT","2025-04-29","116.15","116.51","114.34","114.52","-0.84 %","799,393,854.90","-"
"INVESTMENT","2025-04-28","118.57","119.3","115.23","115.49","-2.14 %","1,120,133,941.80","-"
"INVESTMENT","2025-04-27","115.96","118.7","115.79","118.02","1.78 %","1,798,550,403.50","-"
"INVESTMENT","2025-04-24","113.14","116.9","111.99","115.96","2.49 %","1,318,758,270.00","-"
"INVESTMENT","2025-04-23","115.18","115.17","112.44","113.14","-1.76 %","1,291,206,785.70","-"
"INVESTMENT","2025-04-22","117.12","117.83","114.95","115.17","-1.88 %","935,294,771.50","-"
"INVESTMENT","2025-04-21","116.55","119.06","116.31","117.38","0.18 %","1,222,531,910.90","-"
"INVESTMENT","2025-04-20","117.13","119.66","116.74","117.17","-0.06 %","1,322,305,794.80","-"
"INVESTMENT","2025-04-17","113.83","118.76","113.5","117.24","3.00 %","1,936,218,919.10","-"
"INVESTMENT","2025-04-16","115.18","115.75","113.23","113.83","-0.36 %","938,559,000.00","-"
"INVESTMENT","2025-04-15","111.42","115.33","111.19","114.24","2.72 %","1,285,276,566.80","-"
"INVESTMENT","2025-04-13","109.41","111.57","108.86","111.21","1.68 %","1,246,091,224.50","-"
"INVESTMENT","2025-04-10","109.67","110.48","109.25","109.37","-0.29 %","780,409,065.80","-"
"INVESTMENT","2025-04-09","108.64","110.72","107.97","109.69","1.48 %","900,593,024.70","-"
"INVESTMENT","2025-04-08","107.95","108.51","106.46","108.09","-0.26 %","919,482,513.30","-"
"INVESTMENT","2025-04-07","110.01","110.53","108.15","108.37","-1.70 %","780,560,738.20","-"
"INVESTMENT","2025-04-03","110.4","111.94","109.71","110.24","-0.03 %","940,712,656.70","-"
"INVESTMENT","2025-04-02","109.02","110.8","108.05","110.27","1.37 %","819,164,843.30","-"
"INVESTMENT","2025-04-01","108.87","109.61","107.3","108.78","-0.45 %","949,119,884.30","-"
"INVESTMENT","2025-03-30","107.26","110.64","106.53","109.27","2.19 %","929,608,694.86","-"
"INVESTMENT","2025-03-27","104.99","107.14","104.26","106.93","2.20 %","643,615,372.50","-"
"INVESTMENT","2025-03-26","102.13","105.11","102.11","104.63","1.68 %","332,363,239.40","-"
"INVESTMENT","2025-03-25","105.58","105.58","102.58","102.9","-2.09 %","437,905,243.90","-"
"INVESTMENT","2025-03-24","103.69","105.84","103.22","105.1","0.83 %","402,858,480.10","-"
"INVESTMENT","2025-03-23","106.97","106.96","104.12","104.23","-2.12 %","655,576,546.60","-"
"INVESTMENT","2025-03-20","106.68","107.29","106.36","106.49","-0.22 %","311,533,157.80","-"
"INVESTMENT","2025-03-19","107.63","108.22","106.34","106.73","-0.48 %","475,548,074.40","-"
"INVESTMENT","2025-03-18","109.18","109.43","107.02","107.25","-0.44 %","383,384,634.90","-"
"INVESTMENT","2025-03-17","107.61","108.49","106.89","107.72","0.20 %","531,383,402.90","-"
"INVESTMENT","2025-03-16","109.47","109.69","107.29","107.51","-1.73 %","478,867,845.70","-"
"INVESTMENT","2025-03-12","107.56","109.77","107.32","109.4","1.78 %","858,368,139.70","-"
"INVESTMENT","2025-03-11","110","110.4","107.32","107.49","-1.90 %","689,864,427.40","-"
"INVESTMENT","2025-03-10","110.33","112.14","109.36","109.57","-1.52 %","698,279,644.50","-"
"INVESTMENT","2025-03-09","113.56","113.62","110.98","111.26","-2.49 %","1,208,853,905.30","-"
"INVESTMENT","2025-03-06","114.27","115.5","113.9","114.1","-0.15 %","789,414,613.80","-"
"INVESTMENT","2025-03-05","115.69","116.17","113.64","114.27","-1.24 %","785,260,187.40","-"
"INVESTMENT","2025-03-04","118.18","118.59","115.52","115.71","-1.76 %","839,707,200.30","-"
"INVESTMENT","2025-03-03","118.94","121.03","117.48","117.78","-0.25 %","950,997,615.40","-"
"INVESTMENT","2025-03-02","115.24","118.16","114.04","118.07","3.04 %","1,078,086,998.10","-"
"INVESTMENT","2025-02-27","113.74","115.41","113.45","114.59","1.26 %","1,120,196,099.70","-"
"INVESTMENT","2025-02-25","112.37","114.4","112.28","113.16","0.77 %","1,085,112,732.20","-"
"INVESTMENT","2025-02-24","111.4","113.84","111.33","112.29","0.99 %","1,481,073,501.40","-"
"INVESTMENT","2025-02-23","109.36","112.39","107.13","111.19","1.33 %","1,196,671,640.60","-"
"INVESTMENT","2025-02-20","110.21","110.71","109.32","109.73","-0.37 %","822,058,190.00","-"
"INVESTMENT","2025-02-18","108.85","110.82","108.62","110.14","1.24 %","763,553,234.00","-"
"INVESTMENT","2025-02-17","108.71","110.09","108.49","108.79","0.21 %","811,685,559.50","-"
"INVESTMENT","2025-02-16","106.79","109.1","106.79","108.56","1.17 %","1,002,269,682.70","-"
"INVESTMENT","2025-02-13","106.63","108.62","106.45","107.3","0.52 %","947,831,176.90","-"
"INVESTMENT","2025-02-12","105.57","107.32","105.32","106.74","1.22 %","963,818,054.70","-"
"INVESTMENT","2025-02-11","105.32","106.17","104.67","105.45","0.49 %","680,686,570.40","-"
"INVESTMENT","2025-02-10","105.42","106.24","104.64","104.94","-0.46 %","441,292,640.10","-"
"INVESTMENT","2025-02-09","105.85","106.94","105.21","105.43","-0.40 %","806,590,929.50","-"
"INVESTMENT","2025-02-06","106.53","106.98","105.63","105.85","-0.40 %","376,875,669.90","-"
"INVESTMENT","2025-02-05","106.91","107.19","105.98","106.27","-0.24 %","521,157,321.80","-"
"INVESTMENT","2025-02-04","107.49","108.02","106.2","106.53","-0.51 %","608,373,478.90","-"
"INVESTMENT","2025-02-03","107.59","109.85","106.88","107.08","-0.46 %","847,516,464.50","-"
"INVESTMENT","2025-02-02","104.55","108.15","104.4","107.58","3.38 %","1,039,319,996.20","-"
"INVESTMENT","2025-01-28","103.19","104.27","102.72","104.06","1.04 %","578,257,089.40","-"
"INVESTMENT","2025-01-27","103.8","104.35","102.72","102.99","-0.78 %","625,723,362.10","-"
"INVESTMENT","2025-01-26","105.14","105.29","103.52","103.8","-0.51 %","767,422,863.98","-"
"INVESTMENT","2025-01-23","105.47","106.01","104.08","104.33","-0.80 %","570,427,493.16","-"
"INVESTMENT","2025-01-22","101.75","105.38","101.59","105.17","3.83 %","1,267,436,293.61","-"
"INVESTMENT","2025-01-21","100.31","101.87","99.77","101.29","0.75 %","486,366,731.70","-"
"INVESTMENT","2025-01-20","100.51","101.15","100.04","100.54","0.60 %","296,151,783.40","-"
"INVESTMENT","2025-01-19","99.6","101.27","98.65","99.94","0.37 %","397,446,579.80","-"
"INVESTMENT","2025-01-16","100.47","100.76","99.3","99.57","-0.58 %","344,889,613.60","-"
"INVESTMENT","2025-01-15","100.24","101.45","100.1","100.15","-0.08 %","488,383,644.80","-"
"INVESTMENT","2025-01-13","100.73","101.2","99.78","100.23","-0.60 %","628,397,035.15","-"
"INVESTMENT","2025-01-12","102.78","102.83","100.34","100.84","-0.40 %","280,387,821.00","-"
"INVESTMENT","2025-01-09","101.73","101.99","100.8","101.24","-0.37 %","306,521,554.50","-"
"INVESTMENT","2025-01-08","103.68","103.68","101.54","101.62","-0.39 %","271,833,854.90","-"
"INVESTMENT","2025-01-07","102.85","103.23","101.4","102.02","-0.01 %","215,012,401.20","-"
"INVESTMENT","2025-01-06","100.43","102.03","99.2","102.03","3.24 %","520,941,291.70","-"
"INVESTMENT","2025-01-05","98.45","98.95","98.07","98.83","0.40 %","271,561,881.80","-"
"INVESTMENT","2025-01-02","99.52","99.65","97.94","98.44","-0.33 %","196,045,121.30","-"
"INVESTMENT","2025-01-01","98.26","99.24","97.23","98.77","0.10 %","343,183,196.70","-"
"INVESTMENT","2024-12-31","98.76","98.87","96.74","98.67","-0.08 %","267,817,086.50","-"
"INVESTMENT","2024-12-29","99","99.63","98.38","98.75","-0.67 %","302,224,255.90","-"
"INVESTMENT","2024-12-26","99.15","99.59","98.01","99.42","0.28 %","137,916,957.50","-"
"INVESTMENT","2024-12-24","98.26","100.03","98.26","99.14","0.97 %","212,142,417.20","-"
"INVESTMENT","2024-12-23","97.73","98.67","97.45","98.19","0.52 %","147,014,949.90","-"
"INVESTMENT","2024-12-22","97.39","99.52","97.21","97.68","-1.18 %","184,693,409.50","-"
"INVESTMENT","2024-12-19","100.83","101.03","98.84","98.85","-1.96 %","261,525,488.59","-"
"INVESTMENT","2024-12-18","101.11","102.11","100.62","100.83","-0.32 %","235,470,192.00","-"
"INVESTMENT","2024-12-17","101.34","101.87","100.55","101.15","-0.22 %","174,660,407.30","-"
"INVESTMENT","2024-12-16","102.64","102.94","101.2","101.37","-1.56 %","452,044,937.70","-"
"INVESTMENT","2024-12-12","104.52","104.78","102.51","102.98","-1.19 %","213,535,601.60","-"
"INVESTMENT","2024-12-11","103.17","104.22","102.85","104.22","0.80 %","316,451,849.90","-"
"INVESTMENT","2024-12-10","104.13","104.42","103.14","103.39","-0.80 %","310,855,846.70","-"
"INVESTMENT","2024-12-09","103.48","104.64","102.83","104.22","0.76 %","529,234,527.10","-"
"INVESTMENT","2024-12-08","105","105.27","102.94","103.43","-1.34 %","540,893,054.90","-"
"INVESTMENT","2024-12-05","105.71","106.12","103.98","104.83","-0.91 %","544,036,951.60","-"
"INVESTMENT","2024-12-04","107.13","107.27","105.64","105.79","-0.02 %","477,730,786.93","-"
"INVESTMENT","2024-12-03","106.97","107.16","105.6","105.81","-0.42 %","450,441,475.01","-"
"INVESTMENT","2024-12-02","106.21","107.67","105.53","106.26","0.62 %","499,785,087.30","-"
"INVESTMENT","2024-12-01","107.83","107.83","104.75","105.61","-1.16 %","519,772,393.40","-"
"INVESTMENT","2024-11-28","107.72","108.61","106.76","106.85","-0.87 %","450,085,206.00","-"
"INVESTMENT","2024-11-27","106.92","108.39","106.55","107.79","0.79 %","601,999,112.10","-"
"INVESTMENT","2024-11-26","107.18","107.85","105.39","106.94","1.13 %","513,008,747.40","-"
"INVESTMENT","2024-11-25","105.34","106.23","104.32","105.74","1.05 %","425,400,072.50","-"
"INVESTMENT","2024-11-24","105.28","105.8","104.16","104.64","0.09 %","694,325,422.60","-"
"INVESTMENT","2024-11-21","105.47","106.22","104.15","104.55","-0.90 %","248,209,750.90","-"
"INVESTMENT","2024-11-20","105.68","105.99","104.36","105.5","0.20 %","247,559,463.30","-"
"INVESTMENT","2024-11-19","107.4","108.52","104.93","105.29","-1.95 %","372,705,244.90","-"
"INVESTMENT","2024-11-17","106.77","109","106.77","107.38","0.18 %","316,355,438.10","-"
